"ANOnto","APWND","APWNN","APWNS","AROnto","CBOOnto","CROnto","CWND","CWNN","CWNS","DITOnto","DxC","DxP","INROnto","LCOMOnto","LRClassPCT","LRsxC","NACOnto","NLR","NLRC","NOCOnto","NOMOnto","NxC","NxP","POnto","PROnto","RFCOnto","RROnto","SxAP","SxC","SxP","TMOnto","TMOnto2","WMCOnto","WMCOnto2"
1,-0.43376385521033,-0.430232238049845,-0.314031702614411,0.591439173506538,0.354896289986266,-0.267467085877805,-0.997156215594477,-0.976330221881286,-0.404010699097988,0.464190584062482,0.946319771582451,0.771437696227964,0.702810748147779,0.464333757854112,0.49414321388743,0.608935104562012,0.312806911578843,0.4948819443455,0.583620272113525,0.658789412200193,0.630028312537947,0.974162044644751,0.838571237429112,0.5555681511139,0.902730341992888,0.654264009652333,-0.902730344179402,0.314031702614411,0.380618621826999,0.37913730890059,0.125876134147448,0.358910985653118,0.455725965790851,0.369177669143986
-0.43376385521033,1,0.997001440485071,0.674925937024052,-0.867484798214741,0.384990121595396,0.137448093640076,0.427226643296045,0.596480358025337,0.951794219564354,-0.995237690960146,-0.317567369911281,-0.278236148926374,-0.506384911147044,-0.960320227325401,-0.0231518343601271,-0.36422416847158,-0.213412898373973,-0.985596542345863,-0.839674039187665,0.168273564387401,-0.0867508630536883,-0.605167252263392,-0.655855685125346,-0.92387438353349,-0.391951097699884,-0.152802646302157,0.391951099280949,-0.674925937024052,-0.905660194834535,-0.902666349430556,-0.244107549648555,-0.789470134188887,-0.947283090915332,-0.555744447662532
-0.430232238049845,0.997001440485071,1,0.615802344298057,-0.852251046709129,0.388108098722684,0.136978577540255,0.424442819783138,0.595849603588977,0.972676457459111,-0.986518652619109,-0.316322941092405,-0.272966911600429,-0.507034589205818,-0.976112157713195,-0.0193956702333936,-0.359950088374673,-0.227517525783587,-0.974571845029082,-0.811935778484814,0.176203156381946,-0.0789746374599864,-0.604664459543721,-0.651506959866031,-0.924564952804811,-0.386991521055486,-0.14459523005494,0.386991522622929,-0.615802344298057,-0.935755237610013,-0.933260733102625,-0.255405737198082,-0.784981994621157,-0.964349693402057,-0.559697428481462
-0.314031702614411,0.674925937024052,0.615802344298057,1,-0.705945630436863,0.219100418923687,0.0933143331824578,0.302675899889352,0.391539602050358,0.416053615228025,-0.726395520471309,-0.217120576556933,-0.23007806227513,-0.321098362680197,-0.470102880497861,-0.0507806989600264,-0.276165650903571,-0.0034411715612906,-0.742149735797461,-0.807207352795575,0.0331481683114968,-0.130220154349361,-0.395934051125044,-0.465368553858217,-0.59054574072978,-0.300623036942113,-0.177023231293844,0.300623038093889,-1,-0.298386970179804,-0.291690483811159,-0.050040948257724,-0.553057389973395,-0.44952191183946,-0.321502427513249
0.591439173506538,-0.867484798214741,-0.852251046709129,-0.705945630436863,1,-0.185807536430528,-0.207532210458999,-0.558900807322056,-0.676604278213171,-0.775593053967268,0.894998330132394,0.530142136516141,0.604680437493791,0.805253108323161,0.845895790288545,0.0850008530464243,0.375908985386251,0.555251741160716,0.87963115939867,0.806467217678008,0.159347401195468,0.46057775006814,0.68249195502423,0.887922399121103,0.911104698821025,0.664780738803655,0.518648942571895,-0.664780739918048,0.705945630436863,0.716428999729522,0.712797413756838,0.342098424969581,0.78907873403692,0.847005673703361,0.747150308267013
0.354896289986266,0.384990121595396,0.388108098722684,0.219100418923687,-0.185807536430528,1,0.116226671086727,-0.342600516273765,-0.202093688313133,0.383366646571846,-0.369659283220328,0.265568241765383,0.125478937557389,0.239719602585844,-0.352591611639893,-0.068425496080964,-0.195851494099068,0.171955810237664,-0.381972804135336,-0.3323063088352,0.626366208765912,0.454346859724319,0.19509786838502,0.0530174550833242,-0.294179908461152,0.36741259561893,0.427256776866371,-0.36741259521535,-0.219100418923687,-0.372079930241115,-0.371277192664508,0.0492041827259865,-0.205204910481107,-0.334560438502145,-0.0154501762228065
-0.267467085877805,0.137448093640076,0.136978577540255,0.0933143331824578,-0.207532210458999,0.116226671086727,1,0.262862468048346,0.262139457908552,0.130594893683632,-0.149493549632594,-0.251942549108657,-0.223034095152742,-0.170387113124133,-0.159633414766485,-0.112837317048062,-0.152226411666987,-0.185028547463669,-0.150160703661529,-0.16334181529535,-0.0311395659598852,-0.247401454481124,-0.261856877401021,-0.268444021191192,-0.200954930982739,-0.290200190243728,-0.250423575433168,0.290200190326922,-0.0933143331824578,-0.12416692114076,-0.123750724822821,-0.138351246136405,-0.175738624397129,-0.164059351664057,-0.201884380661895
-0.997156215594477,0.427226643296045,0.424442819783138,0.302675899889352,-0.558900807322056,-0.342600516273765,0.262862468048346,1,0.979278883272892,0.400675085673651,-0.456986080417659,-0.945343681374683,-0.74888978476053,-0.668143388204976,-0.457252509930338,-0.533996593004523,-0.643857716761709,-0.262333150990779,-0.492851004765563,-0.592662735719403,-0.641471440029018,-0.602773114014207,-0.977017731525385,-0.813136679544241,-0.548328255327489,-0.885670968795358,-0.626263011691429,0.885670970987904,-0.302675899889352,-0.378688104957733,-0.37728599453043,-0.118023563899254,-0.348546960948397,-0.446647138427585,-0.335990216963868
-0.976330221881286,0.596480358025337,0.595849603588977,0.391539602050358,-0.676604278213171,-0.202093688313133,0.262139457908552,0.979278883272892,1,0.572316051592556,-0.620309904494401,-0.914358422480537,-0.731391943753217,-0.700557574566591,-0.622757627029858,-0.505005883778349,-0.67495453243241,-0.275100338974275,-0.651912374747543,-0.70997088416821,-0.53021082303647,-0.543583080859226,-0.999938703611382,-0.863951252086841,-0.692458177488403,-0.865562470979471,-0.578855313531764,0.865562473282276,-0.391539602050358,-0.546552595387037,-0.544861639102615,-0.158682711126122,-0.477380513628038,-0.610111722357652,-0.414180376914731
-0.404010699097988,0.951794219564354,0.972676457459111,0.416053615228025,-0.775593053967268,0.383366646571846,0.130594893683632,0.400675085673651,0.572316051592556,1,-0.924529556539341,-0.301100602591228,-0.247244006968839,-0.490568343681363,-0.988038950943228,-0.00742196087399282,-0.33405364462642,-0.26157089820065,-0.906099205804388,-0.699225940571787,0.193593887076985,-0.052776021932912,-0.581194664792958,-0.614797267779536,-0.89305675524537,-0.358056306862512,-0.114719625123243,0.358056308332161,-0.416053615228025,-0.992060054612219,-0.991154275074861,-0.280026319904477,-0.743006239768869,-0.980527974805499,-0.551229062251316
0.464190584062482,-0.995237690960146,-0.986518652619109,-0.726395520471309,0.894998330132394,-0.369659283220328,-0.149493549632594,-0.456986080417659,-0.620309904494401,-0.924529556539341,1,0.354897934258112,0.321633495689658,0.545733660735855,0.946162437559268,0.0663345761968731,0.40258385003378,0.237418099298898,0.993932015879808,0.877126594700061,-0.132816775541488,0.144909246076069,0.628580495399851,0.692393339348799,0.939826634560472,0.439013831509432,0.210554329824402,-0.439013832951073,0.726395520471309,0.869924724639724,0.866475521375436,0.269538056840664,0.812157126279895,0.933870256101357,0.584017061548198
0.946319771582451,-0.317567369911281,-0.316322941092405,-0.217120576556933,0.530142136516141,0.265568241765383,-0.251942549108657,-0.945343681374683,-0.914358422480537,-0.301100602591228,0.354897934258112,1,0.906275698475097,0.693154895125198,0.369782786498733,0.690108356945979,0.751784827888741,0.306769486364894,0.404391297878369,0.564829051301044,0.766500595372108,0.599455474044463,0.911173718842953,0.837488764928212,0.484763348649795,0.853065237269667,0.618997372705554,-0.853065239676578,0.217120576556933,0.286007162861585,0.285032488489995,0.0364972859646191,0.224910331598501,0.356914490649122,0.287578018794276
0.771437696227964,-0.278236148926374,-0.272966911600429,-0.23007806227513,0.604680437493791,0.125478937557389,-0.223034095152742,-0.74888978476053,-0.731391943753217,-0.247244006968839,0.321633495689658,0.906275698475097,1,0.752157542894221,0.3318188677999,0.613129313879096,0.666410556236724,0.467007310042555,0.360727297935935,0.515049691213968,0.783791648942188,0.583238877889516,0.729058421999613,0.858197415789844,0.457456566485196,0.757892110892258,0.604870813510595,-0.757892113170128,0.23007806227513,0.227687116291286,0.226490946922597,0.000800249705648499,0.183941435289179,0.323314879673102,0.349934010975635
0.702810748147779,-0.506384911147044,-0.507034589205818,-0.321098362680197,0.805253108323161,0.239719602585844,-0.170387113124133,-0.668143388204976,-0.700557574566591,-0.490568343681363,0.545733660735855,0.693154895125198,0.752157542894221,1,0.600910446745378,0.22577654424653,0.383964628397414,0.830881477845331,0.524886073014962,0.509768202478477,0.477746496001513,0.829574963327235,0.701752895024451,0.921090207760336,0.735180235018537,0.888915686317033,0.861329097790209,-0.888915685886351,0.321098362680197,0.470492335425332,0.469153841784778,0.56622490926044,0.679750939716999,0.626677060409016,0.843361132957582
0.464333757854112,-0.960320227325401,-0.976112157713195,-0.470102880497861,0.845895790288545,-0.352591611639893,-0.159633414766485,-0.457252509930338,-0.622757627029858,-0.988038950943228,0.946162437559268,0.369782786498733,0.3318188677999,0.600910446745378,1,0.0559688031043208,0.381992718160197,0.367038679727396,0.927357861947345,0.747393609154,-0.139563392538817,0.186605198713245,0.631200674315961,0.70453508299092,0.949599815369294,0.465427676577634,0.248518081206722,-0.465427677642887,0.47010288049786,0.972030505584836,0.970684452264618,0.374482132729121,0.817223388989842,0.997715979125064,0.654642587719928
0.49414321388743,-0.0231518343601271,-0.0193956702333936,-0.0507806989600264,0.0850008530464243,-0.068425496080964,-0.112837317048062,-0.533996593004523,-0.505005883778349,-0.00742196087399282,0.0663345761968731,0.690108356945979,0.613129313879096,0.22577654424653,0.0559688031043208,1,0.939488412314972,-0.133113355875692,0.160737057687598,0.468783178260176,0.489141833870015,0.206061739773202,0.501084682650653,0.382248779642047,0.205780909218882,0.383032664899711,0.208594964863241,-0.383032666335562,0.0507806989600264,0.000766947484802181,0.000395729697188466,-0.0886516738981298,-0.0360816368446025,0.0300883985598496,-0.0945315540530795
0.608935104562012,-0.36422416847158,-0.359950088374673,-0.276165650903571,0.375908985386251,-0.195851494099068,-0.152226411666987,-0.643857716761709,-0.67495453243241,-0.33405364462642,0.40258385003378,0.751784827888741,0.666410556236724,0.383964628397414,0.381992718160197,0.939488412314972,1,-0.0502734788385448,0.487137468870551,0.723421868866528,0.397722990933727,0.221397879350437,0.674284207137905,0.580775933471127,0.508443266327919,0.491019244605559,0.246381126342576,-0.491019246484739,0.276165650903571,0.312428585502057,0.311077588396915,0.00155488596832488,0.236807296122073,0.353464651312417,0.102589056616637
0.312806911578843,-0.213412898373973,-0.227517525783587,-0.0034411715612906,0.555251741160716,0.171955810237664,-0.185028547463669,-0.262333150990779,-0.275100338974275,-0.26157089820065,0.237418099298898,0.306769486364894,0.467007310042555,0.830881477845331,0.367038679727396,-0.133113355875692,-0.0502734788385448,1,0.173274182289623,0.0609875909061267,0.206729641890614,0.805577308492516,0.276146653519955,0.626766402179969,0.46875574200263,0.647019099442576,0.815540864134697,-0.647019096999365,0.0034411715612906,0.274069355693165,0.274637852278754,0.717962769254227,0.570833442009425,0.418808538241305,0.87950080638259
0.4948819443455,-0.985596542345863,-0.974571845029082,-0.742149735797461,0.87963115939867,-0.381972804135336,-0.150160703661529,-0.492851004765563,-0.651912374747543,-0.906099205804388,0.993932015879808,0.404391297878369,0.360727297935935,0.524886073014962,0.927357861947345,0.160737057687598,0.487137468870551,0.173274182289623,1,0.91940408276411,-0.0894425602518889,0.122218087656629,0.659729645969673,0.698362338512206,0.930771725844739,0.440952420668427,0.187747375023587,-0.44095242242451,0.742149735797461,0.848401330115573,0.844789814741757,0.212794809930144,0.77353548707562,0.90953466197872,0.526309795769379
0.583620272113525,-0.839674039187665,-0.811935778484814,-0.807207352795575,0.806467217678008,-0.3323063088352,-0.16334181529535,-0.592662735719403,-0.70997088416821,-0.699225940571787,0.877126594700061,0.564829051301044,0.515049691213968,0.509768202478477,0.747393609154,0.468783178260176,0.723421868866528,0.0609875909061267,0.91940408276411,1,0.106457835499438,0.191255768647957,0.714864286083337,0.719786130965327,0.842321031625226,0.506721414230363,0.248073958270699,-0.506721416201686,0.807207352795575,0.622269075408684,0.617689935925317,0.116499706774074,0.647613790541225,0.720446056388741,0.397759729812861
0.658789412200193,0.168273564387401,0.176203156381946,0.0331481683114968,0.159347401195468,0.626366208765912,-0.0311395659598852,-0.641471440029018,-0.53021082303647,0.193593887076985,-0.132816775541488,0.766500595372108,0.783791648942188,0.477746496001513,-0.139563392538817,0.489141833870015,0.397722990933727,0.206729641890614,-0.0894425602518889,0.106457835499438,1,0.463453479875458,0.523355889737251,0.499193848921288,-0.0410404538981436,0.566043086893275,0.457502539653633,-0.566043089367335,-0.0331481683114968,-0.19861197729644,-0.198798860686739,-0.263775905212333,-0.261664283355787,-0.151061219068829,-0.0444162440649255
0.630028312537947,-0.0867508630536883,-0.0789746374599864,-0.130220154349361,0.46057775006814,0.454346859724319,-0.247401454481124,-0.602773114014207,-0.543583080859226,-0.052776021932912,0.144909246076069,0.599455474044463,0.583238877889516,0.829574963327235,0.186605198713245,0.206061739773202,0.221397879350437,0.805577308492516,0.122218087656629,0.191255768647957,0.463453479875458,1,0.540104554289944,0.683685449698973,0.399954489772722,0.889473919089008,0.997660987009661,-0.889473916880563,0.130220154349361,0.0373838845607454,0.0365086777741879,0.677881926962389,0.501501195841158,0.228512812874655,0.742630771923161
0.974162044644751,-0.605167252263392,-0.604664459543721,-0.395934051125044,0.68249195502423,0.19509786838502,-0.261856877401021,-0.977017731525385,-0.999938703611382,-0.581194664792958,0.628580495399851,0.911173718842953,0.729058421999613,0.701752895024451,0.631200674315961,0.501084682650653,0.674284207137905,0.276146653519955,0.659729645969673,0.714864286083337,0.523355889737251,0.540104554289944,1,0.865712961543966,0.699420676308775,0.863691370512058,0.575977991323589,-0.863691372817222,0.395934051125044,0.555263835333492,0.553559483594751,0.161024627805748,0.484127621644672,0.618515120595795,0.418484472061556
0.838571237429112,-0.655855685125346,-0.651506959866031,-0.465368553858217,0.887922399121103,0.0530174550833242,-0.268444021191192,-0.813136679544241,-0.863951252086841,-0.614797267779536,0.692393339348799,0.837488764928212,0.858197415789844,0.921090207760336,0.70453508299092,0.382248779642047,0.580775933471127,0.626766402179969,0.698362338512206,0.719786130965327,0.499193848921288,0.683685449698973,0.865712961543966,1,0.813220342842347,0.89123458113818,0.725922316231297,-0.891234582463774,0.465368553858217,0.580930142463024,0.578771543155301,0.335067251033863,0.633770567703036,0.708096254117516,0.697625088646262
0.5555681511139,-0.92387438353349,-0.924564952804811,-0.59054574072978,0.911104698821025,-0.294179908461152,-0.200954930982739,-0.548328255327489,-0.692458177488403,-0.89305675524537,0.939826634560472,0.484763348649795,0.457456566485196,0.735180235018537,0.949599815369294,0.205780909218882,0.508443266327919,0.46875574200263,0.930771725844739,0.842321031625226,-0.0410404538981436,0.399954489772722,0.699420676308775,0.813220342842347,1,0.627131151397676,0.458368806033571,-0.627131151701827,0.59054574072978,0.855679336266818,0.853196806775051,0.50802685132717,0.904659663411192,0.953131112057031,0.768513198658239
0.902730341992888,-0.391951097699884,-0.386991521055486,-0.300623036942113,0.664780738803655,0.36741259561893,-0.290200190243728,-0.885670968795358,-0.865562470979471,-0.358056306862512,0.439013831509432,0.853065237269667,0.757892110892258,0.888915686317033,0.465427676577634,0.383032664899711,0.491019244605559,0.647019099442576,0.440952420668427,0.506721414230363,0.566043086893275,0.889473919089008,0.863691370512058,0.89123458113818,0.627131151397676,1,0.908714715598445,-1,0.300623036942113,0.334239276976794,0.332755943236365,0.485718453550043,0.565500177790377,0.483531702941485,0.680567543117968
0.654264009652333,-0.152802646302157,-0.14459523005494,-0.177023231293844,0.518648942571895,0.427256776866371,-0.250423575433168,-0.626263011691429,-0.578855313531764,-0.114719625123243,0.210554329824402,0.618997372705554,0.604870813510595,0.861329097790209,0.248518081206722,0.208594964863241,0.246381126342576,0.815540864134697,0.187747375023587,0.248073958270699,0.457502539653633,0.997660987009661,0.575977991323589,0.725922316231297,0.458368806033571,0.908714715598445,1,-0.908714713545343,0.177023231293844,0.0959269649058549,0.094834918398712,0.683188908506688,0.5471005921844,0.288960224464471,0.773030909960905
-0.902730344179402,0.391951099280949,0.386991522622929,0.300623038093889,-0.664780739918048,-0.36741259521535,0.290200190326922,0.885670970987904,0.865562473282276,0.358056308332161,-0.439013832951073,-0.853065239676578,-0.757892113170128,-0.888915685886351,-0.465427677642887,-0.383032666335562,-0.491019246484739,-0.647019096999365,-0.44095242242451,-0.506721416201686,-0.566043089367335,-0.889473916880563,-0.863691372817222,-0.891234582463774,-0.627131151701827,-1,-0.908714713545343,1,-0.300623038093889,-0.334239278360046,-0.332755944614156,-0.485718448979797,-0.565500175878262,-0.483531703676918,-0.680567540517409
0.314031702614411,-0.674925937024052,-0.615802344298057,-1,0.705945630436863,-0.219100418923687,-0.0933143331824578,-0.302675899889352,-0.391539602050358,-0.416053615228025,0.726395520471309,0.217120576556933,0.23007806227513,0.321098362680197,0.47010288049786,0.0507806989600264,0.276165650903571,0.0034411715612906,0.742149735797461,0.807207352795575,-0.0331481683114968,0.130220154349361,0.395934051125044,0.465368553858217,0.59054574072978,0.300623036942113,0.177023231293844,-0.300623038093889,1,0.298386970179804,0.29169048381116,0.050040948257724,0.553057389973395,0.44952191183946,0.321502427513249
0.380618621826999,-0.905660194834535,-0.935755237610013,-0.298386970179804,0.716428999729522,-0.372079930241115,-0.12416692114076,-0.378688104957733,-0.546552595387037,-0.992060054612219,0.869924724639724,0.286007162861585,0.227687116291286,0.470492335425332,0.972030505584836,0.000766947484802181,0.312428585502057,0.274069355693165,0.848401330115573,0.622269075408684,-0.19861197729644,0.0373838845607454,0.555263835333492,0.580930142463024,0.855679336266818,0.334239276976794,0.0959269649058549,-0.334239278360046,0.298386970179804,1,0.999975440672213,0.286995280186828,0.703370822695171,0.966993394650714,0.534106050418625
0.37913730890059,-0.902666349430556,-0.933260733102625,-0.291690483811159,0.712797413756838,-0.371277192664508,-0.123750724822821,-0.37728599453043,-0.544861639102615,-0.991154275074861,0.866475521375436,0.285032488489995,0.226490946922597,0.469153841784778,0.970684452264618,0.000395729697188466,0.311077588396915,0.274637852278754,0.844789814741757,0.617689935925317,-0.198798860686739,0.0365086777741879,0.553559483594751,0.578771543155301,0.853196806775051,0.332755943236365,0.094834918398712,-0.332755944614156,0.29169048381116,0.999975440672213,1,0.287249601365244,0.700833594866911,0.965787553257779,0.532902407390165
0.125876134147448,-0.244107549648555,-0.255405737198082,-0.050040948257724,0.342098424969581,0.0492041827259865,-0.138351246136405,-0.118023563899254,-0.158682711126122,-0.280026319904477,0.269538056840664,0.0364972859646191,0.000800249705648499,0.56622490926044,0.374482132729121,-0.0886516738981298,0.00155488596832488,0.717962769254227,0.212794809930144,0.116499706774074,-0.263775905212333,0.677881926962389,0.161024627805748,0.335067251033863,0.50802685132717,0.485718453550043,0.683188908506688,-0.485718448979797,0.050040948257724,0.286995280186828,0.287249601365244,1,0.775391133730695,0.430543062169738,0.857218248379267
0.358910985653118,-0.789470134188887,-0.784981994621157,-0.553057389973395,0.78907873403692,-0.205204910481107,-0.175738624397129,-0.348546960948397,-0.477380513628038,-0.743006239768869,0.812157126279895,0.224910331598501,0.183941435289179,0.679750939716999,0.817223388989842,-0.0360816368446025,0.236807296122073,0.570833442009425,0.77353548707562,0.647613790541225,-0.261664283355787,0.501501195841158,0.484127621644672,0.633770567703036,0.904659663411192,0.565500177790377,0.5471005921844,-0.565500175878262,0.553057389973395,0.703370822695171,0.700833594866911,0.775391133730695,1,0.842853962590766,0.891743809241688
0.455725965790851,-0.947283090915332,-0.964349693402057,-0.44952191183946,0.847005673703361,-0.334560438502145,-0.164059351664057,-0.446647138427585,-0.610111722357652,-0.980527974805499,0.933870256101357,0.356914490649122,0.323314879673102,0.626677060409016,0.997715979125064,0.0300883985598496,0.353464651312417,0.418808538241305,0.90953466197872,0.720446056388741,-0.151061219068829,0.228512812874655,0.618515120595795,0.708096254117516,0.953131112057031,0.483531702941485,0.288960224464471,-0.483531703676918,0.44952191183946,0.966993394650714,0.965787553257779,0.430543062169738,0.842853962590766,1,0.699003061432208
0.369177669143986,-0.555744447662532,-0.559697428481462,-0.321502427513249,0.747150308267013,-0.0154501762228065,-0.201884380661895,-0.335990216963868,-0.414180376914731,-0.551229062251316,0.584017061548198,0.287578018794276,0.349934010975635,0.843361132957582,0.654642587719928,-0.0945315540530795,0.102589056616637,0.87950080638259,0.526309795769379,0.397759729812861,-0.0444162440649255,0.742630771923161,0.418484472061556,0.697625088646262,0.768513198658239,0.680567543117968,0.773030909960905,-0.680567540517409,0.321502427513249,0.534106050418625,0.532902407390165,0.857218248379267,0.891743809241688,0.699003061432208,1
